customer_id,age,monthly_income,credit_score,tenure_years,monthly_spend,support_tickets,late_payments,satisfaction_score,contract_type,payment_method,usage_hours,churn
CUST100271,19,47191.0,656.0,2.7,12993.0,1,0,5.7,Monthly,Auto Debit,22.8,No
CUST100272,25,84317.0,628.0,4.3,6207.0,0,0,8.9,Two-Year,Bank Transfer,25.3,No
CUST100273,64,34794.0,714.0,4.4,1000.0,2,1,6.2,Annual,Bank Transfer,30.4,No
CUST100274,38,72224.0,756.0,2.0,5011.0,3,0,7.2,Annual,Bank Transfer,15.7,No
CUST100275,41,68932.0,640.0,2.0,4660.0,2,2,3.5,Monthly,Auto Debit,22.8,Yes
CUST100276,40,51442.0,706.0,7.7,11078.0,2,1,6.6,Monthly,Auto Debit,14.9,Yes
CUST100277,55,64501.0,633.0,3.2,1000.0,1,0,5.1,Monthly,Card,37.2,Yes
CUST100278,21,51304.0,673.0,1.0,6931.0,4,0,5.3,Two-Year,Card,37.3,Yes
CUST100279,21,41423.0,652.0,4.4,13490.0,0,1,10.0,Monthly,UPI,5.5,Yes
CUST100280,31,57220.0,723.0,4.9,8525.0,0,1,7.4,Monthly,Auto Debit,22.2,No
CUST100281,41,40712.0,653.0,0.0,11637.0,0,1,9.1,Monthly,Auto Debit,59.4,Yes
CUST100282,50,72102.0,746.0,4.4,2754.0,0,0,8.5,Annual,Bank Transfer,41.4,No
CUST100283,41,39698.0,676.0,7.3,2893.0,1,2,8.7,Monthly,Bank Transfer,38.8,No
CUST100284,39,80663.0,,5.9,13530.0,0,1,6.7,Annual,UPI,22.0,Yes
CUST100285,63,39007.0,621.0,11.6,8854.0,1,0,9.7,Monthly,Auto Debit,36.3,No
CUST100286,25,52542.0,704.0,8.5,8861.0,0,1,8.4,Monthly,UPI,31.8,No
CUST100287,45,51259.0,739.0,9.1,4586.0,0,0,7.1,Monthly,Bank Transfer,20.0,No
CUST100288,44,94153.0,705.0,13.5,8853.0,1,0,7.4,Monthly,Card,24.6,Yes
CUST100289,40,72266.0,,6.9,4489.0,5,1,6.8,Two-Year,Card,24.9,No
CUST100290,56,60342.0,769.0,5.0,12654.0,2,1,7.1,Two-Year,UPI,9.7,Yes
CUST100291,30,75972.0,673.0,7.6,18047.0,1,0,6.9,Annual,UPI,12.1,No
CUST100292,63,18642.0,673.0,2.7,10194.0,1,0,7.6,Two-Year,Card,29.0,Yes
CUST100293,33,64051.0,716.0,4.8,6278.0,3,0,10.0,Monthly,Card,19.3,Yes
CUST100294,44,108945.0,644.0,2.4,1000.0,1,0,5.0,Two-Year,Auto Debit,27.5,Yes
CUST100295,42,67912.0,754.0,5.8,2604.0,4,1,8.9,Monthly,Bank Transfer,7.9,No
CUST100296,58,66494.0,,2.4,13942.0,1,0,6.4,Annual,UPI,44.0,No
CUST100297,39,77059.0,704.0,2.3,4898.0,0,0,9.2,Annual,Auto Debit,63.2,No
CUST100298,31,84703.0,728.0,5.8,7202.0,0,0,6.4,Monthly,Bank Transfer,47.4,No
CUST100299,19,21056.0,785.0,4.1,10794.0,3,1,7.7,Monthly,Auto Debit,49.0,Yes
CUST100300,35,27989.0,699.0,0.0,13688.0,1,1,6.7,Monthly,Auto Debit,41.4,No
CUST100301,57,69626.0,684.0,0.0,7801.0,0,1,4.1,Monthly,Bank Transfer,36.0,Yes
CUST100302,18,49273.0,773.0,0.8,7084.0,3,0,10.0,Annual,UPI,33.3,No
CUST100303,61,93865.0,743.0,1.7,8751.0,3,1,5.4,Two-Year,Card,18.3,No
CUST100304,44,58066.0,672.0,5.8,6303.0,3,0,7.1,Monthly,Bank Transfer,42.4,Yes
CUST100305,24,22440.0,690.0,5.2,6492.0,2,1,5.2,Annual,UPI,41.5,Yes
CUST100306,32,37104.0,701.0,7.9,9942.0,1,2,4.7,Annual,Auto Debit,25.1,Yes
CUST100307,44,18000.0,710.0,6.9,9149.0,0,0,6.7,Monthly,Card,39.9,No
CUST100308,33,59849.0,615.0,7.9,15961.0,1,1,6.0,Monthly,Bank Transfer,21.6,Yes
CUST100309,23,60856.0,605.0,6.4,10036.0,0,1,5.0,Monthly,Auto Debit,22.5,No
CUST100310,49,55662.0,641.0,5.2,12529.0,2,0,6.9,Annual,Auto Debit,43.6,No
CUST100311,50,88735.0,637.0,8.0,4751.0,2,1,4.5,Monthly,Bank Transfer,38.5,Yes
CUST100312,23,91367.0,655.0,7.4,10338.0,1,2,7.2,Monthly,Card,28.5,No
CUST100313,31,61251.0,725.0,5.7,5970.0,0,0,6.8,Monthly,Bank Transfer,26.8,No
CUST100314,29,18037.0,681.0,8.6,9884.0,1,0,2.8,Two-Year,Bank Transfer,34.6,Yes
CUST100315,49,78580.0,701.0,0.0,10910.0,1,0,6.1,Two-Year,Auto Debit,4.5,No
CUST100316,53,77218.0,623.0,3.6,8675.0,0,0,7.8,Monthly,UPI,20.6,Yes
CUST100317,52,71807.0,665.0,3.5,16926.0,0,1,5.2,Annual,UPI,13.0,Yes
CUST100318,63,86593.0,722.0,8.2,13498.0,1,0,7.9,Two-Year,UPI,32.2,No
CUST100319,54,39374.0,723.0,9.5,12620.0,1,1,7.7,Monthly,Auto Debit,48.3,No
CUST100320,33,,650.0,0.0,11175.0,3,1,5.3,Monthly,Bank Transfer,39.2,Yes
CUST100321,23,43893.0,699.0,9.0,14672.0,2,0,7.0,Monthly,Bank Transfer,24.3,No
CUST100322,47,81483.0,811.0,0.8,3471.0,3,2,8.4,Monthly,UPI,21.4,Yes
CUST100323,61,27878.0,689.0,0.8,13296.0,0,0,5.5,Two-Year,UPI,20.7,Yes
CUST100324,64,44534.0,652.0,3.8,5031.0,3,0,6.7,Two-Year,Bank Transfer,62.0,Yes
CUST100325,29,98360.0,680.0,3.5,6525.0,2,1,9.0,Annual,Bank Transfer,33.0,No
CUST100326,29,59260.0,695.0,0.0,10465.0,4,1,5.5,Monthly,Card,35.0,Yes
CUST100327,19,83478.0,682.0,6.6,12816.0,0,0,7.8,Two-Year,UPI,2.0,No
CUST100328,24,70213.0,688.0,6.7,4462.0,0,0,5.2,Monthly,Card,14.3,Yes
CUST100329,44,62691.0,611.0,7.9,6706.0,0,1,6.7,Monthly,Bank Transfer,31.3,Yes
CUST100330,44,95005.0,637.0,3.1,8841.0,2,1,7.8,Monthly,UPI,24.5,Yes
CUST100331,35,59794.0,682.0,4.4,7848.0,2,1,2.9,Two-Year,Card,34.0,Yes
CUST100332,32,25824.0,681.0,4.4,11489.0,2,2,6.1,Annual,Bank Transfer,33.8,Yes
CUST100333,57,47329.0,659.0,9.9,20526.0,2,0,7.7,Annual,UPI,41.0,Yes
CUST100334,40,77126.0,680.0,0.0,9968.0,2,1,7.4,Annual,UPI,4.0,Yes
CUST100335,56,73701.0,693.0,1.4,5927.0,2,1,6.1,Monthly,Bank Transfer,15.4,Yes
CUST100336,64,30525.0,739.0,4.5,3962.0,2,0,5.1,Monthly,UPI,30.5,Yes
CUST100337,33,49064.0,685.0,1.0,7362.0,0,2,8.1,Two-Year,Card,22.3,No
CUST100338,27,52202.0,712.0,3.7,5209.0,1,0,6.5,Two-Year,Bank Transfer,27.3,No
CUST100339,63,56960.0,660.0,4.1,10136.0,0,0,7.9,Annual,UPI,33.6,Yes
CUST100340,48,34730.0,721.0,2.4,10082.0,1,1,7.6,Monthly,Bank Transfer,20.8,No
CUST100341,31,51176.0,711.0,4.7,6879.0,1,1,6.2,Two-Year,Auto Debit,34.9,No
CUST100342,47,48971.0,738.0,6.5,15447.0,1,0,8.8,Monthly,Auto Debit,40.2,No
CUST100343,42,81974.0,729.0,3.7,5926.0,1,0,6.0,Monthly,Card,33.0,Yes
CUST100344,61,82801.0,722.0,3.0,8082.0,0,0,9.0,Monthly,Card,42.8,Yes
CUST100345,30,61792.0,685.0,4.0,10737.0,1,0,9.2,Monthly,Bank Transfer,2.0,No
CUST100346,65,56375.0,703.0,4.5,11622.0,3,0,8.8,Annual,Bank Transfer,23.2,Yes
CUST100347,62,68078.0,748.0,0.0,12972.0,1,1,6.7,Annual,Bank Transfer,45.4,No
CUST100348,26,47035.0,654.0,6.0,10000.0,3,0,10.0,Monthly,Card,19.0,No
CUST100349,25,39770.0,655.0,3.1,12178.0,0,1,7.3,Monthly,UPI,17.0,Yes
CUST100350,43,44315.0,700.0,8.5,6172.0,1,0,7.4,Annual,UPI,30.1,No
CUST100351,20,51034.0,713.0,6.4,11713.0,2,2,7.0,Monthly,Auto Debit,31.7,No
CUST100352,32,39404.0,645.0,8.2,11667.0,1,0,5.1,Monthly,Card,24.0,Yes
CUST100353,38,68565.0,686.0,1.3,13795.0,2,1,9.2,Monthly,Card,59.7,Yes
CUST100354,64,81054.0,685.0,3.3,2660.0,2,1,6.0,Two-Year,Bank Transfer,36.3,No
CUST100355,65,30084.0,568.0,0.5,5325.0,1,0,8.6,Two-Year,UPI,18.5,Yes
CUST100356,25,65553.0,678.0,2.2,11381.0,4,1,9.0,Monthly,Card,10.4,Yes
CUST100357,60,60161.0,681.0,8.5,1000.0,1,1,8.0,Annual,Card,38.1,Yes
CUST100358,22,72513.0,681.0,9.3,10222.0,1,1,5.8,Two-Year,UPI,18.1,No
CUST100359,53,64715.0,768.0,0.8,12209.0,0,0,6.4,Monthly,Bank Transfer,64.3,Yes
CUST100360,58,33021.0,623.0,3.0,6483.0,0,0,2.4,Two-Year,UPI,38.4,Yes
CUST100361,60,37227.0,645.0,4.3,6994.0,0,1,6.8,Annual,UPI,40.4,No
CUST100362,28,65647.0,546.0,6.4,4741.0,0,0,8.4,Annual,Bank Transfer,35.7,Yes
CUST100363,60,87633.0,664.0,0.0,6675.0,0,1,6.6,Annual,Card,48.8,Yes
CUST100364,23,18000.0,668.0,0.0,6776.0,2,2,6.0,Monthly,Bank Transfer,2.0,Yes
CUST100365,42,72606.0,662.0,6.1,6110.0,3,0,6.5,Annual,Bank Transfer,14.0,Yes
CUST100366,40,91172.0,751.0,0.0,5918.0,1,0,9.1,Annual,UPI,47.5,No
CUST100367,33,61633.0,737.0,3.1,7551.0,0,1,6.9,Monthly,Bank Transfer,54.5,Yes
CUST100368,19,77104.0,694.0,5.0,7509.0,3,1,10.0,Annual,UPI,13.5,No
CUST100369,55,49532.0,670.0,5.8,15059.0,2,1,6.0,Two-Year,Card,4.7,Yes
CUST100370,34,62374.0,746.0,4.0,7120.0,0,0,7.4,Two-Year,Bank Transfer,34.5,No
CUST100371,49,29340.0,689.0,3.3,9705.0,1,1,6.3,Annual,Card,39.3,No
CUST100372,37,18000.0,645.0,7.2,6481.0,1,0,10.0,Monthly,Card,34.2,No
CUST100373,35,85741.0,596.0,5.4,6436.0,3,0,7.3,Monthly,UPI,31.1,No
CUST100374,60,43330.0,666.0,2.4,2535.0,3,0,10.0,Monthly,Card,4.2,No
CUST100375,22,54978.0,732.0,4.6,3000.0,0,1,6.3,Two-Year,Card,26.4,No
CUST100376,53,34498.0,815.0,5.7,4276.0,3,1,9.6,Annual,Auto Debit,28.6,No
CUST100377,53,33981.0,693.0,10.0,9143.0,5,2,7.2,Two-Year,Bank Transfer,23.8,Yes
CUST100378,36,61176.0,648.0,7.0,12267.0,1,1,8.4,Monthly,Auto Debit,3.2,Yes
CUST100379,30,48949.0,625.0,8.4,2247.0,1,0,4.9,Two-Year,Card,40.8,No
CUST100380,18,73315.0,720.0,2.5,6578.0,1,1,7.6,Two-Year,Auto Debit,45.0,No
CUST100381,62,74956.0,593.0,2.8,3716.0,1,2,5.2,Annual,Card,20.1,Yes
CUST100382,63,72059.0,720.0,3.7,7575.0,4,1,7.4,Two-Year,Card,29.2,No
CUST100383,29,70249.0,735.0,4.0,12265.0,1,1,4.4,Monthly,Card,24.5,No
CUST100384,19,99711.0,714.0,1.3,6936.0,3,1,6.8,Monthly,Bank Transfer,24.7,Yes
CUST100385,23,41513.0,678.0,8.6,8334.0,0,3,8.9,Monthly,Bank Transfer,39.4,Yes
CUST100386,21,63791.0,721.0,7.3,13593.0,2,1,7.9,Monthly,UPI,39.8,Yes
CUST100387,57,89919.0,699.0,3.5,10103.0,2,1,4.9,Monthly,Bank Transfer,48.1,No
CUST100388,60,92820.0,647.0,6.6,5840.0,1,2,3.8,Annual,Auto Debit,47.8,Yes
CUST100389,25,33721.0,792.0,5.2,9056.0,3,1,7.8,Monthly,Card,29.4,Yes
CUST100390,53,58128.0,671.0,6.8,5604.0,2,0,9.7,Monthly,Bank Transfer,74.6,No
CUST100391,26,94879.0,733.0,0.2,9972.0,3,1,5.4,Monthly,Bank Transfer,55.2,Yes
CUST100392,35,76178.0,557.0,4.0,10304.0,2,0,10.0,Annual,Auto Debit,22.1,Yes
CUST100393,46,69296.0,760.0,4.3,3715.0,2,2,7.0,Two-Year,Bank Transfer,33.9,No
CUST100394,52,60211.0,771.0,6.5,9113.0,0,1,3.7,Monthly,Card,2.2,Yes
CUST100395,59,56556.0,692.0,2.5,8088.0,2,0,4.3,Annual,UPI,32.4,Yes
CUST100396,20,71341.0,721.0,0.0,10406.0,0,0,8.3,Two-Year,Auto Debit,57.1,No
CUST100397,27,59448.0,721.0,1.0,11410.0,1,0,7.2,Annual,Card,73.7,Yes
CUST100398,31,64063.0,655.0,4.3,10171.0,1,4,9.5,Annual,Auto Debit,30.2,Yes
CUST100399,32,66729.0,720.0,4.7,7439.0,0,1,5.0,Annual,UPI,37.0,Yes
CUST100400,65,50082.0,646.0,9.9,11767.0,0,1,7.2,Two-Year,Card,41.1,Yes
CUST100401,55,76707.0,657.0,6.4,5444.0,3,0,7.0,Monthly,Auto Debit,61.7,No
CUST100402,33,129113.0,752.0,4.8,3878.0,4,0,6.8,Annual,UPI,17.3,No
CUST100403,64,25906.0,744.0,4.4,1000.0,3,0,6.3,Monthly,Card,71.8,Yes
CUST100404,41,72128.0,651.0,8.0,8255.0,2,1,6.4,Monthly,Auto Debit,27.2,No
CUST100405,42,48276.0,650.0,2.6,5625.0,0,1,7.3,Annual,Card,14.4,Yes
CUST100406,38,77703.0,654.0,4.1,9892.0,1,0,7.5,Two-Year,Auto Debit,27.3,No
CUST100407,24,66024.0,730.0,1.0,1601.0,3,1,7.4,Two-Year,Bank Transfer,19.9,No
CUST100408,62,81761.0,635.0,9.0,6235.0,1,0,9.1,Two-Year,Auto Debit,38.3,No
CUST100409,18,90861.0,710.0,5.8,10146.0,0,2,5.0,Annual,Bank Transfer,7.2,Yes
CUST100410,26,69233.0,731.0,2.2,4896.0,1,1,3.9,Annual,UPI,34.1,Yes
CUST100411,29,89905.0,685.0,4.1,9932.0,1,2,8.7,Two-Year,Auto Debit,42.0,No
CUST100412,31,18000.0,746.0,6.1,6550.0,1,0,5.4,Monthly,Card,54.2,Yes
CUST100413,24,99990.0,673.0,3.7,8385.0,3,1,6.4,Monthly,Card,42.2,No
CUST100414,18,73251.0,678.0,2.8,10583.0,0,1,6.0,Monthly,Bank Transfer,53.3,No
CUST100415,50,88713.0,636.0,2.4,11835.0,0,1,5.9,Annual,Card,22.9,No
CUST100416,64,38163.0,746.0,5.6,8824.0,1,1,4.5,Annual,Card,37.9,Yes
CUST100417,23,46723.0,648.0,3.4,5651.0,2,1,6.0,Two-Year,Bank Transfer,2.0,No
CUST100418,32,68211.0,709.0,3.0,6897.0,1,0,8.1,Monthly,Bank Transfer,30.3,Yes
CUST100419,42,64625.0,686.0,0.2,10729.0,0,1,7.0,Two-Year,Bank Transfer,37.8,Yes
CUST100420,62,71228.0,632.0,4.7,4926.0,1,1,7.9,Annual,UPI,39.2,No
CUST100421,51,88859.0,656.0,3.9,7877.0,2,1,6.2,Two-Year,Auto Debit,8.4,Yes
CUST100422,54,26165.0,766.0,3.5,7149.0,0,2,8.5,Monthly,Bank Transfer,26.1,Yes
CUST100423,45,86424.0,701.0,5.1,8138.0,1,0,6.1,Annual,Bank Transfer,28.2,No
CUST100424,38,65182.0,634.0,6.9,4968.0,1,2,3.4,Annual,Auto Debit,25.6,Yes
CUST100425,27,60517.0,707.0,6.7,2018.0,0,1,7.5,Annual,Card,42.9,No
CUST100426,59,32635.0,682.0,6.3,10323.0,1,1,8.3,Monthly,UPI,28.7,Yes
CUST100427,56,76067.0,850.0,3.7,11874.0,1,0,6.0,Monthly,UPI,33.5,Yes
CUST100428,19,18000.0,706.0,2.7,2227.0,2,2,9.0,Monthly,Auto Debit,24.7,No
CUST100429,52,79265.0,669.0,1.2,9791.0,2,1,5.6,Annual,Auto Debit,48.0,No
CUST100430,22,,768.0,2.6,12291.0,1,0,8.1,Annual,UPI,49.1,No
CUST100431,53,66176.0,589.0,4.6,10586.0,2,3,10.0,Annual,Bank Transfer,27.4,Yes
CUST100432,57,62378.0,695.0,2.0,7042.0,1,0,7.1,Annual,Bank Transfer,74.8,Yes
CUST100433,24,90730.0,800.0,4.8,5198.0,0,0,6.6,Monthly,UPI,20.5,Yes
CUST100434,38,61070.0,684.0,1.4,8783.0,1,0,6.8,Monthly,Auto Debit,47.1,Yes
CUST100435,23,49729.0,595.0,0.0,9367.0,2,1,9.8,Annual,Card,17.7,No
CUST100436,45,53855.0,668.0,7.1,8835.0,2,1,7.7,Annual,UPI,43.6,Yes
CUST100437,62,93003.0,770.0,3.0,7870.0,1,0,10.0,Annual,Bank Transfer,42.4,No
CUST100438,21,76799.0,711.0,1.8,4711.0,1,0,7.5,Annual,Auto Debit,16.8,Yes
CUST100439,37,56516.0,644.0,1.0,9979.0,3,1,5.9,Two-Year,UPI,30.0,Yes
CUST100440,64,59798.0,652.0,5.9,10148.0,0,2,6.0,Two-Year,Bank Transfer,60.0,Yes
CUST100441,32,30522.0,659.0,8.9,9203.0,1,1,7.1,Annual,Bank Transfer,19.8,Yes
CUST100442,24,73546.0,710.0,3.2,8888.0,4,0,3.5,Monthly,Bank Transfer,38.0,Yes
CUST100443,41,26284.0,764.0,3.8,14377.0,1,0,6.2,Monthly,Bank Transfer,37.0,Yes
CUST100444,42,81540.0,748.0,7.9,6315.0,1,2,6.2,Annual,Bank Transfer,31.4,No
CUST100445,49,67830.0,715.0,0.0,12985.0,2,2,7.4,Monthly,UPI,6.0,Yes
CUST100446,33,117513.0,617.0,10.8,5931.0,0,1,10.0,Monthly,UPI,44.4,Yes
CUST100447,63,40797.0,617.0,12.3,12381.0,0,1,7.1,Monthly,Auto Debit,32.2,No
CUST100448,43,62741.0,,0.0,12817.0,3,1,3.7,Two-Year,Card,48.6,Yes
CUST100449,31,104562.0,616.0,4.2,7474.0,0,2,5.4,Monthly,Auto Debit,35.5,Yes
CUST100450,64,91211.0,678.0,2.2,14313.0,2,0,7.4,Annual,Card,33.0,Yes
CUST100451,62,49683.0,707.0,3.7,10142.0,3,3,7.2,Two-Year,Card,37.6,Yes
CUST100452,41,69927.0,627.0,3.2,5430.0,3,0,9.8,Annual,UPI,17.2,No
CUST100453,19,65044.0,634.0,7.1,7190.0,2,0,8.6,Monthly,Card,55.4,No
CUST100454,46,71203.0,685.0,4.1,12465.0,2,1,8.6,Two-Year,Auto Debit,26.4,Yes
CUST100455,44,49629.0,,1.6,11731.0,0,1,6.6,Annual,Auto Debit,26.6,No
CUST100456,25,63035.0,748.0,3.9,4797.0,3,0,8.9,Monthly,Card,51.4,No
CUST100457,48,29843.0,723.0,6.1,8013.0,2,1,5.5,Annual,Card,35.7,No
CUST100458,58,67973.0,694.0,0.7,9212.0,0,1,8.6,Monthly,Bank Transfer,28.5,Yes
CUST100459,23,74900.0,649.0,0.0,6723.0,1,1,6.5,Annual,Auto Debit,38.2,No
CUST100460,52,59997.0,631.0,10.9,16752.0,2,2,4.5,Two-Year,Bank Transfer,41.4,No
CUST100461,24,29469.0,662.0,2.4,9318.0,2,1,8.0,Annual,UPI,30.2,Yes
CUST100462,53,86748.0,713.0,4.1,8284.0,4,1,9.4,Two-Year,Card,45.8,No
CUST100463,38,73020.0,709.0,3.2,12668.0,1,0,6.3,Monthly,Bank Transfer,12.9,Yes
CUST100464,18,49028.0,575.0,6.3,7222.0,1,1,9.7,Two-Year,UPI,35.9,No
CUST100465,64,58827.0,647.0,10.2,12026.0,3,0,4.2,Annual,Bank Transfer,44.0,Yes
CUST100466,25,31985.0,756.0,6.4,2663.0,0,1,5.0,Monthly,Auto Debit,41.3,Yes
CUST100467,46,,694.0,0.0,6912.0,1,1,6.8,Two-Year,Card,2.0,No
CUST100468,26,53168.0,612.0,0.1,12172.0,2,0,6.4,Two-Year,Bank Transfer,30.1,Yes
CUST100469,62,92025.0,820.0,3.2,13996.0,2,0,5.9,Monthly,Bank Transfer,13.8,Yes
CUST100470,53,50931.0,688.0,3.6,5793.0,1,0,7.2,Annual,Bank Transfer,51.3,No
CUST100471,56,79085.0,,0.0,5386.0,1,0,6.1,Monthly,UPI,26.1,Yes
CUST100472,38,53157.0,712.0,7.1,10486.0,1,0,6.4,Monthly,Bank Transfer,49.6,No
CUST100473,40,70455.0,670.0,1.0,6319.0,1,0,7.5,Monthly,UPI,13.7,Yes
CUST100474,48,61889.0,650.0,9.3,7560.0,1,0,5.9,Annual,Bank Transfer,37.9,Yes
CUST100475,55,84207.0,807.0,10.3,11567.0,1,0,6.8,Monthly,Card,32.1,No
CUST100476,58,53234.0,745.0,3.7,6596.0,1,0,5.9,Monthly,Auto Debit,73.5,Yes
CUST100477,18,30404.0,735.0,5.9,1621.0,2,0,5.0,Two-Year,UPI,49.7,Yes
CUST100478,49,34597.0,722.0,0.6,3946.0,2,0,8.3,Annual,Auto Debit,48.7,Yes
CUST100479,23,53299.0,635.0,6.5,8535.0,1,0,9.9,Two-Year,UPI,62.4,No
CUST100480,31,37521.0,760.0,2.9,1978.0,1,0,8.8,Monthly,Bank Transfer,36.3,Yes
CUST100481,57,74025.0,644.0,1.0,7460.0,3,0,7.6,Monthly,Card,30.5,Yes
CUST100482,30,54753.0,706.0,3.6,3628.0,1,0,5.9,Annual,UPI,28.8,Yes
CUST100483,56,117241.0,600.0,3.0,14240.0,1,1,6.5,Monthly,UPI,36.9,Yes
CUST100484,40,26770.0,578.0,3.5,16078.0,0,0,8.8,Monthly,UPI,2.0,Yes
CUST100485,29,69480.0,708.0,7.5,4796.0,0,1,3.1,Two-Year,UPI,32.0,No
CUST100486,34,40185.0,645.0,2.0,9399.0,1,0,6.4,Monthly,Card,35.4,No
CUST100487,43,54145.0,581.0,10.1,5139.0,2,4,8.2,Monthly,UPI,29.7,No
CUST100488,54,68111.0,720.0,0.3,7417.0,0,1,5.1,Annual,Auto Debit,9.0,Yes
CUST100489,47,18000.0,807.0,9.7,14812.0,0,2,7.7,Monthly,Auto Debit,29.8,Yes
CUST100490,62,70210.0,766.0,1.2,6867.0,0,0,7.6,Annual,Card,9.0,Yes
CUST100491,59,106864.0,676.0,4.5,7499.0,2,1,4.5,Monthly,UPI,58.6,Yes
CUST100492,54,55024.0,690.0,2.9,5201.0,0,1,7.1,Monthly,Auto Debit,28.1,Yes
CUST100493,46,70716.0,739.0,3.4,12512.0,1,1,6.0,Monthly,Bank Transfer,2.0,Yes
CUST100494,31,87548.0,752.0,7.1,1000.0,2,1,7.7,Monthly,UPI,28.9,Yes
CUST100495,37,61393.0,671.0,9.3,6950.0,3,0,8.1,Annual,UPI,45.4,No
CUST100496,23,52219.0,692.0,8.3,8339.0,3,0,7.7,Two-Year,Bank Transfer,34.6,No
CUST100497,35,18000.0,707.0,3.2,6186.0,2,0,7.1,Annual,UPI,18.3,Yes
CUST100498,62,79102.0,720.0,5.1,11522.0,1,0,7.5,Monthly,Bank Transfer,21.8,No
CUST100499,38,62510.0,683.0,2.0,12707.0,0,1,5.0,Two-Year,Card,27.7,Yes
CUST100500,23,42721.0,683.0,1.3,3558.0,1,2,6.9,Annual,Auto Debit,25.4,Yes
CUST100501,49,67785.0,766.0,0.8,15827.0,1,3,5.6,Monthly,Card,13.1,Yes
CUST100502,64,52159.0,757.0,3.1,3519.0,2,2,8.8,Monthly,Card,31.0,Yes
CUST100503,59,53375.0,716.0,5.3,13010.0,1,0,8.2,Monthly,Bank Transfer,12.0,Yes
CUST100504,31,78338.0,785.0,0.0,9024.0,2,1,8.2,Monthly,Auto Debit,46.2,No
CUST100505,39,35556.0,669.0,4.4,6737.0,1,1,9.9,Annual,Bank Transfer,48.1,No
CUST100506,43,88041.0,779.0,9.4,7067.0,0,0,6.4,Monthly,Bank Transfer,17.0,No
CUST100507,29,34251.0,720.0,8.1,8383.0,1,1,6.1,Two-Year,Card,21.3,No
CUST100508,30,50421.0,850.0,2.6,9229.0,0,0,6.4,Monthly,Card,25.7,Yes
CUST100509,29,107305.0,624.0,0.0,5279.0,3,2,4.3,Monthly,UPI,31.5,No
CUST100510,65,89802.0,652.0,6.0,7681.0,1,0,4.4,Two-Year,Card,35.9,Yes
CUST100511,53,67147.0,713.0,0.0,5803.0,1,2,8.1,Annual,Auto Debit,38.9,Yes
CUST100512,58,44308.0,712.0,8.1,4247.0,4,0,4.6,Monthly,UPI,38.6,No
CUST100513,57,53356.0,797.0,3.8,5639.0,2,0,5.2,Monthly,UPI,55.3,Yes
CUST100514,64,66612.0,653.0,10.4,4475.0,0,1,6.8,Annual,Bank Transfer,32.9,Yes
CUST100515,23,65826.0,740.0,0.0,7029.0,2,0,6.3,Annual,Auto Debit,12.5,No
CUST100516,60,63001.0,754.0,7.4,10014.0,2,1,8.5,Annual,Auto Debit,7.9,Yes
CUST100517,21,64322.0,729.0,4.2,8922.0,2,0,7.1,Two-Year,Bank Transfer,56.5,No
CUST100518,40,60284.0,637.0,3.4,15410.0,1,1,5.6,Annual,Bank Transfer,39.6,Yes
CUST100519,46,33276.0,767.0,0.1,1000.0,2,2,8.7,Two-Year,Card,35.1,No
CUST100520,35,53637.0,758.0,6.4,10143.0,1,2,8.2,Annual,Card,38.7,No
CUST100521,25,85122.0,723.0,6.7,8522.0,2,2,4.6,Annual,Card,34.4,Yes
CUST100522,27,34897.0,701.0,10.2,11355.0,2,1,7.4,Monthly,UPI,38.5,Yes
CUST100523,57,60830.0,702.0,7.7,11008.0,0,3,5.8,Annual,Card,26.4,Yes
CUST100524,33,46965.0,686.0,2.6,7923.0,0,0,5.7,Monthly,UPI,47.8,Yes
CUST100525,32,67450.0,725.0,1.3,9104.0,1,2,10.0,Annual,Bank Transfer,24.1,No
CUST100526,62,56450.0,692.0,0.1,5896.0,0,0,7.2,Monthly,Auto Debit,18.5,Yes
CUST100527,24,97503.0,,9.2,10648.0,1,1,6.6,Annual,Auto Debit,6.6,Yes
CUST100528,61,76145.0,632.0,2.0,1924.0,1,0,7.1,Monthly,Auto Debit,28.4,Yes
CUST100529,62,36140.0,649.0,9.2,11219.0,1,0,8.5,Annual,Card,51.0,No
CUST100530,46,79767.0,702.0,6.2,8419.0,1,0,5.8,Monthly,Auto Debit,25.1,No
CUST100531,25,47958.0,689.0,5.6,6795.0,2,1,6.1,Two-Year,Auto Debit,11.3,Yes
CUST100532,25,52306.0,702.0,3.5,7686.0,2,1,8.1,Monthly,Bank Transfer,36.3,Yes
CUST100533,31,71904.0,718.0,6.6,7943.0,1,0,4.4,Annual,UPI,22.2,Yes
CUST100534,45,54182.0,655.0,4.5,13041.0,3,1,8.7,Annual,Auto Debit,55.2,No
CUST100535,25,84643.0,771.0,3.3,19817.0,1,0,4.3,Monthly,UPI,48.1,Yes
CUST100536,39,47961.0,675.0,6.7,12770.0,1,1,6.6,Two-Year,Card,12.9,No
CUST100537,23,51383.0,666.0,4.0,6521.0,0,1,4.3,Two-Year,Bank Transfer,29.4,No
CUST100538,43,50560.0,717.0,1.9,10704.0,2,0,5.2,Annual,Auto Debit,20.7,Yes
CUST100539,19,52556.0,589.0,6.4,10857.0,3,0,9.2,Two-Year,Auto Debit,14.6,No
CUST100540,52,89182.0,647.0,4.3,5262.0,0,1,8.8,Monthly,Auto Debit,31.2,No
